Node,s_betweenness
revolver,2.8455528931831105e-05
lament,2.8279908044754502e-05
stormy,2.8269021868464806e-05
dubious,2.8262779447633374e-05
dwarf,2.7448660299764836e-05
bomber,2.6501010677140273e-05
abortion,2.602066343908278e-05
illicit,2.5963071800195237e-05
cannon,2.5836059211392362e-05
alcoholism,2.5714562605611998e-05
conquest,2.566513982057518e-05
retribution,2.5036447588951785e-05
retaliation,2.5021696458431033e-05
cash,2.4386852850636992e-05
inmate,2.4138181025630394e-05
coerce,2.3624157888011624e-05
intrigue,2.3403567485817055e-05
dismissal,2.2791183887373796e-05
obstruct,2.27481786858218e-05
lynch,2.2629936346565485e-05
subordinate,2.2439350383194436e-05
enforce,2.2365330909913566e-05
abduction,2.2364483755926086e-05
oblige,2.2276862307975223e-05
criticize,2.1871617527328285e-05
lava,2.1774195325504647e-05
treat,2.1739587095844192e-05
wimp,2.0786803255720677e-05
appal,2.0574078466953614e-05
attorney,2.051369942344759e-05
battlefield,2.0355873278031645e-05
apprehensive,2.013322663196971e-05
unsettle,1.99148160432474e-05
wilderness,1.9802027776912773e-05
nervousness,1.948614597055027e-05
belt,1.901086138494752e-05
grenade,1.8771065015014924e-05
remain,1.8603895380616985e-05
toxin,1.7835724482211996e-05
uncanny,1.699823418984838e-05
opera,1.6907274507386077e-05
tramp,1.6471679007308684e-05
cataract,1.6451211238621856e-05
abyss,1.629729424053527e-05
recess,1.6250250531447298e-05
shrink,1.603579124389853e-05
firearm,1.5802961695184816e-05
unnatural,1.538849680795251e-05
examination,1.5184174346643536e-05
apprehend,1.4960964756840379e-05
flounder,1.4716713920181442e-05
glare,1.4623928634157924e-05
eruption,1.4543382042182201e-05
cyst,1.4470059727655363e-05
antisocial,1.4268572090859616e-05
grizzly,1.4250038159860528e-05
gory,1.4166094825653751e-05
poach,1.4049505102243126e-05
socialist,1.3346849390518577e-05
scarce,1.3203703874078877e-05
sorcery,1.3118149449692737e-05
duel,1.2980460667535156e-05
unsteady,1.2919422189055637e-05
malignant,1.279391549829056e-05
stealthy,1.2659149326916402e-05
homework,1.2523137204213669e-05
dash,1.2510184273152136e-05
interrogate,1.2496013498633323e-05
rave,1.2213343714837154e-05
sinful,1.1959248483446391e-05
grope,1.1492970924477752e-05
crypt,1.1481031332688066e-05
cyclone,1.135744644186796e-05
mislead,1.0987182550275913e-05
